time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-05-19,      91.175,     314.371,      10.058,      74.103,       5.010,     0.00001,     0.00000, 97756.70000
1980-05-20,      58.860,     407.797,      10.720,      87.699,       6.287,     0.01166,     0.00000, 96941.80000
1980-05-21,      89.205,     310.170,       8.862,      77.119,       6.199,     0.01136,     0.00000, 96441.90000
1980-05-22,      69.666,     380.865,      12.286,      80.586,       5.625,     0.00016,     0.00000, 97048.90000
1980-05-23,      39.883,     470.275,      12.452,      86.747,       4.269,     0.00001,     0.00000, 97570.40000
1980-05-24,      66.670,     384.660,      12.055,      88.017,       3.013,     0.00011,     0.00000, 97487.80000
1980-05-25,      78.314,     340.972,      10.634,      85.591,       2.375,     0.00025,     0.00000, 97395.40000
1980-05-26,      71.802,     360.702,      10.905,      78.723,       5.619,     0.00097,     0.00000, 97744.80000
1980-05-27,     101.548,     264.321,      10.090,      71.594,       5.679,     0.00000,     0.00000, 97933.90000
1980-05-28,      99.419,     266.914,       9.650,      73.304,       4.608,     0.00000,     0.00000, 98220.30000
1980-05-29,      95.285,     274.612,       8.959,      82.851,       1.926,     0.00000,     0.00000, 98533.70000
1980-05-30,      68.874,     353.362,       8.908,      88.323,       1.506,     0.00010,     0.00000, 98426.70000
1980-05-31,      56.990,     391.991,      10.370,      90.750,       0.500,     0.00455,     0.00000, 98253.20000
1980-06-01,      29.938,     476.880,      12.927,      97.502,       2.128,     0.01686,     0.00000, 97714.10000
1980-06-02,      51.820,     418.206,      12.604,      92.625,       0.282,     0.00355,     0.00000, 97521.80000
1980-06-03,       9.114,     479.558,      13.328,      97.596,       4.550,     0.03640,     0.00000, 96189.00000
1980-06-04,      63.890,     366.027,      10.538,      86.670,       3.897,     0.00934,     0.00000, 95804.80000
1980-06-05,      70.151,     342.829,      10.263,      89.847,       2.041,     0.00271,     0.00000, 96028.10000
1980-06-06,      24.753,     458.005,      10.053,      96.066,       1.713,     0.01334,     0.00000, 95980.80000
1980-06-07,      69.785,     339.926,       9.744,      86.709,       3.024,     0.00334,     0.00000, 96685.40000
1980-06-08,      82.425,     290.353,       8.045,      86.082,       2.138,     0.00029,     0.00000, 97259.10000
1980-06-09,      70.852,     323.615,       7.240,      88.481,       2.127,     0.00007,     0.00000, 97498.70000
1980-06-10,      50.982,     403.143,      10.337,      92.097,       5.493,     0.01581,     0.00000, 96618.40000
1980-06-11,      52.026,     391.147,       8.667,      82.207,       3.169,     0.01791,     0.00000, 96243.70000
1980-06-12,      79.361,     291.730,       6.684,      79.379,       4.080,     0.00110,     0.00000, 97204.30000
1980-06-13,      91.483,     251.185,       6.570,      72.275,       5.625,     0.00112,     0.00000, 97348.70000
1980-06-14,      83.836,     269.195,       4.942,      70.963,       3.919,     0.00001,     0.00000, 97881.60000
1980-06-15,      70.752,     312.228,       5.292,      73.348,       4.696,     0.00008,     0.00000, 98112.50000
1980-06-16,      85.141,     270.878,       6.720,      76.100,       4.511,     0.00012,     0.00000, 98366.20000
1980-06-17,      79.423,     287.600,       6.312,      81.259,       4.418,     0.00198,     0.00000, 98079.20000
1980-06-18,      77.112,     295.546,       6.476,      82.900,       3.872,     0.00198,     0.00000, 98191.90000
1980-06-19,      85.075,     269.599,       6.540,      80.725,       3.527,     0.00026,     0.00000, 98222.40000
1980-06-20,      25.197,     439.834,       7.201,      90.255,       5.609,     0.01747,     0.00000, 97616.40000
1980-06-21,      43.978,     417.272,       8.975,      85.893,       5.827,     0.02064,     0.00000, 96927.20000
1980-06-22,      85.566,     273.627,       8.074,      83.732,       3.721,     0.00011,     0.00000, 97691.00000
1980-06-23,      51.440,     385.924,       7.789,      89.276,       3.732,     0.00001,     0.00000, 98005.80000
1980-06-24,      36.130,     441.628,       8.586,      87.638,       1.420,     0.00063,     0.00000, 98186.20000
1980-06-25,      84.920,     274.120,       7.409,      83.930,       1.464,     0.00064,     0.00000, 98535.30000
1980-06-26,      87.198,     260.498,       5.613,      85.278,       0.978,     0.00000,     0.00000, 98708.30000
1980-06-27,      75.990,     298.115,       5.902,      90.360,       0.559,     0.00000,     0.00000, 98702.80000
1980-06-28,      62.640,     354.813,       8.735,      88.700,       1.647,     0.00008,     0.00000, 98614.60000
1980-06-29,      17.453,     462.660,      10.770,      95.498,       7.741,     0.02329,     0.00000, 97980.40000
1980-06-30,      25.271,     467.326,      11.483,      97.784,       2.411,     0.06177,     0.00000, 97214.80000
1980-07-01,      41.690,     427.095,       9.042,      95.471,       0.080,     0.00295,     0.00000, 96918.40000
1980-07-02,      17.476,     457.510,       9.977,      98.061,       1.516,     0.01337,     0.00000, 96305.00000
1980-07-03,      37.317,     443.759,       9.260,      95.268,       1.427,     0.01620,     0.00000, 95595.80000
1980-07-04,      74.277,     318.347,       8.142,      86.756,       2.838,     0.00119,     0.00000, 95951.30000
1980-07-05,      46.819,     409.561,       8.379,      85.170,       3.245,     0.00068,     0.00000, 95676.30000
1980-07-06,      88.157,     275.082,       7.951,      82.726,       2.693,     0.00030,     0.00000, 96181.50000
1980-07-07,      59.014,     369.359,       7.938,      89.124,       3.543,     0.00125,     0.00000, 96288.50000
1980-07-08,      47.032,     418.320,       9.815,      93.232,       5.023,     0.00848,     0.00000, 96049.00000
1980-07-09,      79.708,     304.950,       7.635,      84.583,       3.675,     0.00446,     0.00000, 96311.10000
1980-07-10,      72.086,     319.066,       5.100,      83.684,       4.061,     0.00246,     0.00000, 96073.70000
1980-07-11,      85.783,     283.846,       4.827,      73.664,       5.513,     0.00236,     0.00000, 95942.10000
1980-07-12,      95.822,     260.383,       5.963,      79.416,       4.265,     0.00000,     0.00000, 96392.20000
1980-07-13,      75.778,     329.273,       7.779,      83.860,       6.074,     0.00075,     0.00000, 96664.80000
1980-07-14,      73.944,     333.420,       7.083,      79.461,       5.952,     0.00102,     0.00000, 96563.30000
1980-07-15,      97.969,     257.629,       5.261,      71.072,       5.241,     0.00016,     0.00000, 97459.80000
1980-07-16,     102.019,     248.129,       5.205,      78.961,       2.064,     0.00000,     0.00000, 98654.80000
