time      ,   ShortWave,    LongWave,     AirTemp,      RelHum,   WindSpeed,        Rain,        Snow,     AirPres
1980-08-17,     122.983,     289.389,       4.535,      67.344,       3.961,     0.00348,     0.00000, 98129.00000
1980-08-18,     133.533,     275.415,       5.932,      75.994,       3.392,     0.00000,     0.00000, 98705.60000
1980-08-19,      96.769,     373.347,       9.113,      79.436,       4.626,     0.00003,     0.00000, 98565.10000
1980-08-20,      91.774,     378.172,       7.457,      80.746,       1.459,     0.00030,     0.00000, 98948.60000
1980-08-21,      49.295,     451.590,       6.388,      89.773,       0.965,     0.00254,     0.00000, 99201.30000
1980-08-22,     104.298,     362.051,       8.751,      85.410,       1.979,     0.00390,     0.00000, 98889.20000
1980-08-23,     109.815,     358.229,       9.865,      81.416,       2.091,     0.00049,     0.00000, 98657.20000
1980-08-24,      38.662,     470.836,       9.320,      91.744,       1.746,     0.00026,     0.00000, 98622.70000
1980-08-25,      84.357,     422.598,      10.961,      88.340,       3.372,     0.00047,     0.00000, 98211.80000
1980-08-26,      16.877,     487.960,      11.854,      95.084,       2.740,     0.01060,     0.00000, 97413.90000
1980-08-27,      11.301,     460.008,       7.681,      95.548,       4.559,     0.04206,     0.00000, 96837.60000
1980-08-28,     108.283,     359.463,       6.944,      78.237,       1.247,     0.01612,     0.00000, 97880.30000
1980-08-29,     115.639,     352.329,       8.011,      82.491,       1.883,     0.00038,     0.00000, 98112.40000
1980-08-30,     117.172,     354.337,       8.569,      83.596,       3.152,     0.00087,     0.00000, 98226.10000
1980-08-31,      75.222,     437.220,       8.457,      91.892,       1.933,     0.00223,     0.00000, 98370.00000
1980-09-01,     110.698,     383.114,      10.943,      88.190,       2.814,     0.00949,     0.00000, 98141.10000
1980-09-02,      90.278,     421.608,      10.308,      93.459,       2.748,     0.00477,     0.00000, 98100.40000
1980-09-03,      55.841,     481.551,      10.913,      97.114,       3.159,     0.01638,     0.00000, 97677.00000
1980-09-04,      29.505,     476.599,      10.180,      96.185,       1.308,     0.02809,     0.00000, 96364.40000
1980-09-05,     127.442,     349.129,       8.527,      76.355,       3.680,     0.00497,     0.00000, 96231.10000
1980-09-06,     106.068,     389.320,       8.317,      82.114,       2.068,     0.00334,     0.00000, 96218.10000
1980-09-07,     111.662,     382.900,       8.701,      85.350,       4.852,     0.00290,     0.00000, 96677.60000
1980-09-08,     141.187,     339.216,       9.449,      79.046,       2.693,     0.00232,     0.00000, 96839.90000
1980-09-09,      81.651,     455.367,      10.940,      91.526,       4.231,     0.01037,     0.00000, 96207.90000
1980-09-10,     149.386,     328.115,       8.984,      79.529,       4.520,     0.00583,     0.00000, 96410.10000
1980-09-11,     132.798,     370.252,      11.213,      80.196,       4.217,     0.00022,     0.00000, 97562.70000
1980-09-12,     105.480,     419.293,      11.129,      92.644,       4.262,     0.01027,     0.00000, 97075.30000
1980-09-13,     176.948,     284.566,       7.724,      69.913,       4.567,     0.01049,     0.00000, 97118.40000
1980-09-14,     154.168,     325.710,       7.844,      74.236,       5.144,     0.00031,     0.00000, 97773.00000
1980-09-15,     117.720,     398.719,       9.911,      77.149,       4.746,     0.00328,     0.00000, 97650.90000
1980-09-16,     151.398,     343.934,       9.778,      83.097,       5.742,     0.00616,     0.00000, 96992.90000
1980-09-17,     118.780,     406.515,      11.025,      82.139,       4.639,     0.00272,     0.00000, 97480.20000
1980-09-18,      93.288,     446.368,      10.450,      91.546,       2.764,     0.01214,     0.00000, 97551.70000
1980-09-19,     147.649,     361.860,      10.705,      78.873,       4.049,     0.01140,     0.00000, 97552.10000
1980-09-20,     163.432,     337.124,      10.340,      77.559,       5.538,     0.00252,     0.00000, 97528.50000
1980-09-21,     129.821,     394.613,      10.645,      77.763,       4.844,     0.00133,     0.00000, 97373.10000
1980-09-22,     119.479,     416.645,      11.329,      77.651,       6.448,     0.00207,     0.00000, 97324.30000
1980-09-23,     179.648,     322.557,      11.131,      75.578,       4.696,     0.00000,     0.00000, 98020.10000
1980-09-24,     178.503,     328.996,      11.620,      76.764,       2.722,     0.00000,     0.00000, 98320.10000
1980-09-25,     147.656,     376.960,      11.179,      83.644,       2.915,     0.00010,     0.00000, 98099.70000
1980-09-26,      83.165,     473.401,      10.538,      88.965,       3.578,     0.00445,     0.00000, 97371.50000
1980-09-27,     159.912,     354.117,       9.356,      72.262,       4.711,     0.00379,     0.00000, 97732.80000
